Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
西宁市,47974,92655,40605,75573,7369,17082,70.6,210.0,-42.9
西宁经济技术开发区,12003,20346,11996,20148,7,198,-28.6,153.7,-99.0
青海高新技术产业开发区,-,892,-,892,-,-,31.7,52.1,-
海西州,4249,6760,4249,6760,-,-,82.7,83.2,-
格尔木昆仑经济技术开发区,-,66,-,66,-,-,69.6,69.6,-
宁夏回族自治区,127873,307293,89746,234080,38127,73213,7.6,15.9,-12.4
银川市,78854,196284,47755,136664,31099,59620,25.7,41.9,-0.4
银川经济技术开发区,7666,18986,1679,6765,5986,12221,139.1,51.6,251.5
新疆维吾尔自治区,1974753,5255387,1485653,4345297,489100,910090,-17.5,-20.2,-2.0
乌鲁木齐市,539705,1315469,403556,1048968,136149,266501,21.2,19.0,31.0
乌鲁木齐经济技术开发区,258174,682069,223820,607087,34354,74982,-3.1,-3.9,3.9
乌鲁木齐高新技术产业开发区,81135,213116,74167,196041,6968,17075,293.7,402.3,13.1
博州,381849,743261,94817,229722,287031,513540,-19.2,-37.6,-7.0
伊犁州,393392,1264066,361723,1208947,31669,55119,23.1,27.1,-26.7
石河子市,45670,99625,44785,96407,885,3218,506.0,528.9,189.5
石河子经济技术开发区,44585,97293,43977,94451,608,2842,692.0,745.3,155.7
注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。
