Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
榆林市,18643,165546,13598,93333,5045,72213,-66.7,-73.8,-48.3
榆林经济技术开发区,5752,63850,3716,25173,2035,38677,-81.8,-90.9,-49.1
甘肃省,566098,3521087,157445,856376,408653,2664710,33.8,40.5,31.7
兰州市,95214,650420,64419,459519,30795,190901,35.0,126.3,-31.5
兰州新技术产业开发区,393,2910,367,2452,27,457,-43.2,-6.4,-81.7
青海省,61132,359188,51464,317899,9668,41289,57.7,112.1,-47.0
西宁市,46115,286041,41541,250832,4573,35209,52.8,125.5,-53.7
西宁经济技术开发区,4346,49106,3065,43937,1281,5170,-31.3,31.6,-86.4
青海高新技术产业开发区,89,2207,89,2085,-,122,-16.0,-9.8,-61.1
海西州,1551,21850,1551,21828,0,22,154.4,198.7,-98.2
格尔木昆仑经济技术开发区,43,167,43,167,-,-,-63.6,-63.6,-
宁夏回族自治区,203656,1063226,142679,788033,60977,275194,5.4,10.3,-6.6
银川市,111826,618669,73629,424520,38198,194150,6.3,13.5,-6.7
银川经济技术开发区,16258,71037,8165,31643,8093,39394,81.3,69.8,91.7
新疆维吾尔自治区,5316733,28082248,4860047,25290801,456687,2791446,28.0,34.8,-12.4
乌鲁木齐市,779991,5337667,605985,4404888,174006,932779,39.5,42.8,25.7
乌鲁木齐经济技术开发区,419727,3213236,384379,3007316,35348,205920,30.2,35.2,-15.3
乌鲁木齐高新技术产业开发区,105857,699628,98798,637329,7059,62299,83.5,128.5,-39.1
博州,500152,3275450,306752,1948261,193400,1327190,21.9,120.2,-26.4
伊犁州,1344207,7405425,1295062,7145767,49145,259657,24.8,26.7,-10.8
石河子市,218378,694860,215119,674986,3259,19874,132.0,126.8,950.8
石河子经济技术开发区,210749,674758,207919,656276,2830,18482,133.1,128.3,877.3
注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。
