Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,单位：万人民币,单位：万人民币,单位：万人民币
杨凌农业高新技术产业示范区,11172,134241,9649,99994,1523,34247,22.8,36.8,-5.4
汉中市,31925,250450,8770,204997,23154,45453,-36.9,-26.0,-62.2
汉中经济技术开发区,1841,119628,1840,119176,0,453,-50.4,-24.6,-99.5
榆林市,51150,748512,18799,460432,32350,288080,29.7,-5.2,214.7
榆林经济技术开发区,19226,471857,2868,312755,16358,159102,36.6,-2.5,541.8
甘肃省,820377,6154019,171466,1272262,648910,4881758,25.2,2.8,32.7
兰州市,132642,959481,68950,423321,63692,536160,-18.4,-10.4,-23.7
兰州新技术产业开发区,566,10058,440,6473,126,3585,-65.2,-60.3,-71.5
青海省,105588,600172,78426,435190,27162,164982,23.2,47.4,-14.0
西宁市,90340,490761,64423,330855,25917,159906,26.3,65.7,-15.4
西宁经济技术开发区,30353,154691,29938,115475,415,39216,16.9,164.0,-55.7
青海高新技术产业开发区,738,7296,738,6787,-,509,23.2,112.6,-81.4
海西州,3124,26912,2275,24385,849,2527,-45.5,-50.5,2260.8
格尔木昆仑经济技术开发区,287,892,-,605,287,287,-24.5,-48.8,-
宁夏回族自治区,227560,2061337,170386,1508574,57174,552763,0.3,0.7,-0.7
银川市,154263,1218234,105860,819107,48403,399127,-6.4,-7.1,-5.0
银川经济技术开发区,16260,111519,7899,63936,8361,47583,31.3,49.1,13.1
新疆维吾尔自治区,3190694,43511418,2681930,36997964,508764,6513455,21.8,22.3,18.6
乌鲁木齐市,763573,8010511,670157,6544571,93416,1465940,14.5,20.0,-4.9
乌鲁木齐经济技术开发区,421069,4645045,391457,4186563,29613,458482,21.9,31.4,-26.5
乌鲁木齐甘泉堡经济技术开发区,-,-,-,-,-,-,-,-,-
乌鲁木齐高新技术产业开发区,180471,838852,167524,664096,12947,174756,60.2,55.9,78.9
博州,395740,5438908,89929,1655721,305811,3783186,16.2,-9.7,32.9
伊犁州,882598,12324730,842612,11737497,39986,587233,32.4,30.8,74.2
石河子市,100834,648089,99983,642111,851,5979,29.4,32.0,-58.6
石河子经济技术开发区,97800,623500,97342,618401,458,5099,52.4,56.7,-64.7
注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。,注：根据海关总署公告〔2016〕20 号，原“经营单位”调整为“收发货人”，本表表名相应调整为“进出口收发货人所在地总值表（人民币值）”，详见海关总署公告〔2016〕20 号。
